Year,Month,Running Month,Longitude,Latitude,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2007,7,24091,-87.0,-47.5,38.5,38.5,38.5,38.5,1.0,0.0,14.0,1.0,-14.0,-14.0,-14.0,-14.0,1.0,0.0,14.0,1.0,33.6,33.6,33.6,33.6,1.0,0.0,14.0,1.0,-12.2,-12.2,-12.2,-12.2,1.0,0.0,14.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,14.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,14.0,1.0,4.36,4.36,4.36,4.36,1.0,0.0,14.0,1.0,80.9,80.9,80.9,80.9,1.0,0.0,14.0,1.0,8.2,8.2,8.2,8.2,1.0,0.0,14.0,1.0,7.71,7.71,7.71,7.71,1.0,0.0,14.0,1.0,-2.8,-2.8,-2.8,-2.8,1.0,0.0,14.0,1.0,1013.7,1013.7,1013.7,1013.7,1.0,0.0,14.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,14.0,1.0,63.2,63.2,63.2,63.2,1.0,0.0,14.0,1.0,-23.0,-23.0,-23.0,-23.0,1.0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,1.0,8.2,8.2,8.2,8.2,1.0,0.0,14.0,1.0,1.42,1.42,1.42,1.42,1.0,0.0,14.0,1.0,11.6,11.6,11.6,11.6,1.0,0.0,14.0,1.0,10.9,10.9,10.9,10.9,1.0,0.0,14.0,1.0,-4.0,-4.0,-4.0,-4.0,1.0,0.0,14.0,1.0,551.5,551.5,551.5,551.5,1.0,0.0,14.0,1.0,550.0,550.0,550.0,550.0,1.0,0.0,14.0,1.0
2007,7,24091,-87.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.79,29.5,30.0,29.33,6.0,0.82,10.0,1.0,27.34,29.0,30.0,28.76,12.0,1.78,16.0,1.0,17.26,19.7,19.94,18.97,6.0,1.68,10.0,1.0,66.5,74.6,83.7,74.9,6.0,7.8,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,4.0,5.5,4.6,5.0,1.9,12.0,1.0,-115.4,-25.6,-5.3,-47.5,11.0,54.5,16.0,1.0,-2.2,1.2,21.5,9.9,11.0,25.6,16.0,1.0,-1.41,0.5,1.21,0.0,6.0,1.79,10.0,1.0,-11.4,0.0,12.3,-0.2,5.0,13.2,8.0,1.0,5.31,5.86,7.49,6.54,6.0,1.84,10.0,1.0,36.3,68.7,89.9,66.8,5.0,36.3,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-87.0,20.4,-306.2,-150.7,-57.6,-165.3,11.0,112.8,16.0,1.0,-25.4,14.3,84.4,31.6,11.0,68.0,16.0,1.0,-219.2,-174.5,-119.9,-173.0,5.0,57.0,8.0,1.0,6.1,41.8,81.8,40.8,5.0,54.4,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,5.1,11.13,5.98,11.0,4.06,16.0,1.0,-10.35,-5.02,-2.19,-5.62,11.0,3.8,16.0,1.0,-0.96,0.51,2.73,1.04,11.0,2.33,16.0,1.0,1015.4,1017.0,1017.7,1016.7,12.0,1.35,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.89999999999998,18.8,-169.0,-169.0,-169.0,-169.0,1.0,0.0,16.0,1.0,61.5,61.5,61.5,61.5,1.0,0.0,16.0,1.0,-115.0,-115.0,-115.0,-115.0,1.0,0.0,16.0,1.0,41.9,41.9,41.9,41.9,1.0,0.0,16.0,1.0,29.0,29.0,29.0,29.0,1.0,0.0,16.0,1.0,29.0,29.0,29.0,29.0,1.0,0.0,16.0,1.0,19.75,19.75,19.75,19.75,1.0,0.0,16.0,1.0,79.0,79.0,79.0,79.0,1.0,0.0,16.0,1.0,6.2,6.2,6.2,6.2,1.0,0.0,16.0,1.0,-5.83,-5.83,-5.83,-5.83,1.0,0.0,16.0,1.0,2.12,2.12,2.12,2.12,1.0,0.0,16.0,1.0,1014.5,1014.5,1014.5,1014.5,1.0,0.0,16.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,16.0,1.0,-36.1,-36.1,-36.1,-36.1,1.0,0.0,16.0,1.0,13.1,13.1,13.1,13.1,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,5.32,5.32,5.32,5.32,1.0,0.0,16.0,1.0,33.0,33.0,33.0,33.0,1.0,0.0,16.0,1.0,-31.0,-31.0,-31.0,-31.0,1.0,0.0,16.0,1.0,11.3,11.3,11.3,11.3,1.0,0.0,16.0,1.0,238.5,238.5,238.5,238.5,1.0,0.0,16.0,1.0,240.0,240.0,240.0,240.0,1.0,0.0,16.0,1.0
2007,7,24091,-86.80000000000001,-27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,18.2,18.2,18.2,1.0,0.0,30.0,0.0,15.89,17.15,18.41,17.15,2.0,2.62,16.0,0.5,7.4,7.4,7.4,7.4,1.0,0.0,30.0,0.0,69.7,69.7,69.7,69.7,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.9,2.9,2.9,1.0,0.0,30.0,0.0,8.7,8.7,8.7,8.7,1.0,0.0,30.0,0.0,5.41,5.41,5.41,5.41,1.0,0.0,30.0,0.0,16.2,16.2,16.2,16.2,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,16.2,16.2,16.2,16.2,1.0,0.0,30.0,0.0,57.0,121.5,186.0,121.5,2.0,133.5,16.0,0.5,55.0,120.0,185.0,120.0,2.0,135.0,16.0,0.5
2007,7,24091,-86.80000000000001,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.7,10.49,6.69,49.0,3.87,14.0,0.4,-2.84,0.89,5.93,1.16,49.0,4.47,14.0,0.4,-4.56,1.61,7.85,1.51,49.0,6.09,14.0,0.4,1006.92,1012.0,1018.11,1013.11,49.0,5.54,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.69999999999999,-0.4,-74.8,-67.0,-21.2,-48.5,3.0,42.4,12.0,0.0,103.4,183.9,201.8,153.3,3.0,76.8,12.0,0.0,-38.3,-22.7,-7.2,-22.7,2.0,32.2,6.0,0.0,127.2,131.9,136.7,131.9,2.0,9.8,6.0,0.0,23.63,25.0,25.68,24.67,3.0,1.53,12.0,0.0,20.48,20.8,21.55,21.05,6.0,0.78,6.0,0.5,13.77,14.38,15.0,14.38,2.0,1.27,6.0,0.0,90.3,90.5,95.7,92.9,3.0,4.5,12.0,0.0,6.17,8.7,9.79,8.0,3.0,2.72,12.0,0.0,-3.56,-2.98,-0.94,-2.27,3.0,2.01,12.0,0.0,4.79,8.18,9.63,7.23,3.0,3.64,12.0,0.0,1013.23,1014.3,1015.14,1014.2,5.0,0.98,4.0,0.6,5.6,7.0,7.7,6.7,3.0,1.5,12.0,0.0,-23.7,-19.2,-6.1,-15.0,3.0,13.4,12.0,0.0,33.5,71.1,95.0,64.4,3.0,45.4,12.0,0.0,2.89,3.5,4.18,3.53,3.0,0.95,12.0,0.0,23.9,26.8,29.3,26.6,3.0,4.0,12.0,0.0,4.29,4.87,5.45,4.87,2.0,1.2,6.0,0.0,42.7,45.6,48.4,45.6,2.0,5.9,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.69999999999999,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3,-8.5,-2.7,-8.5,2.0,12.0,6.0,0.0,42.3,44.1,45.9,44.1,2.0,3.8,6.0,0.0,294.5,658.5,955.0,625.5,3.0,484.5,12.0,0.0,295.0,660.0,955.0,625.0,3.0,485.0,12.0,0.0
2007,7,24091,-86.69999999999999,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6,5.73,3.2,5.0,4.22,24.0,0.6,0.0,0.54,4.52,2.29,5.0,3.79,24.0,0.6,-3.82,0.0,0.61,-1.31,5.0,2.74,24.0,0.6,1011.52,1014.1,1017.22,1014.32,5.0,3.19,24.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.69999999999999,74.3,-10.4,-10.4,-10.4,-10.4,1.0,0.0,28.0,1.0,-3.8,-3.8,-3.8,-3.8,1.0,0.0,28.0,1.0,-19.2,-19.2,-19.2,-19.2,1.0,0.0,28.0,1.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,28.0,1.0,1.6,1.6,1.6,1.6,1.0,0.0,28.0,1.0,2.4,2.4,2.4,2.4,1.0,0.0,28.0,1.0,4.45,4.45,4.45,4.45,1.0,0.0,28.0,1.0,98.6,98.6,98.6,98.6,1.0,0.0,28.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,28.0,1.0,-4.32,-4.32,-4.32,-4.32,1.0,0.0,28.0,1.0,-1.57,-1.57,-1.57,-1.57,1.0,0.0,28.0,1.0,1008.1,1008.1,1008.1,1008.1,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-0.8,-0.8,-0.8,1.0,0.0,28.0,1.0,-3.7,-3.7,-3.7,-3.7,1.0,0.0,28.0,1.0,-0.19,-0.19,-0.19,-0.19,1.0,0.0,28.0,1.0,-0.9,-0.9,-0.9,-0.9,1.0,0.0,28.0,1.0,0.8,0.8,0.8,0.8,1.0,0.0,28.0,1.0,0.3,0.3,0.3,0.3,1.0,0.0,28.0,1.0,97.5,97.5,97.5,97.5,1.0,0.0,28.0,1.0,95.0,95.0,95.0,95.0,1.0,0.0,28.0,1.0
2007,7,24091,-86.60000000000002,-27.6,-32.8,-19.5,-6.2,-19.5,2.0,27.6,16.0,0.5,-82.8,-30.6,21.6,-30.6,2.0,108.2,16.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,22.2,22.2,22.2,22.2,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,4.5,5.52,4.5,2.0,2.12,16.0,0.5,-1.73,-1.03,-0.33,-1.03,2.0,1.45,16.0,0.5,-4.27,-1.32,1.63,-1.32,2.0,6.11,16.0,0.5,1017.14,1021.3,1025.46,1021.3,2.0,8.63,16.0,0.5,7.2,7.5,7.8,7.5,2.0,0.7,16.0,0.5,-10.4,-6.2,-2.0,-6.2,2.0,8.7,16.0,0.5,-27.0,-12.4,2.2,-12.4,2.0,30.3,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.60000000000002,-1.1,-38.4,-38.4,-38.4,-38.4,1.0,0.0,18.0,0.0,6.8,6.8,6.8,6.8,1.0,0.0,18.0,0.0,-26.3,-26.3,-26.3,-26.3,1.0,0.0,18.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,18.0,0.0,-1.97,-1.97,-1.97,-1.97,1.0,0.0,18.0,0.0,0.35,0.35,0.35,0.35,1.0,0.0,18.0,0.0,1016.0,1016.0,1016.0,1016.0,1.0,0.0,18.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,18.0,0.0,-3.9,-3.9,-3.9,-3.9,1.0,0.0,18.0,0.0,0.7,0.7,0.7,0.7,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.60000000000002,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,28.25,28.5,28.25,4.0,0.29,12.0,1.0,27.16,27.5,28.94,27.92,6.0,1.0,16.0,0.8,16.42,17.81,20.71,18.75,6.0,3.38,16.0,0.8,71.4,76.9,87.6,79.3,6.0,10.3,16.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.67,0.25,0.9,0.13,4.0,0.94,12.0,1.0,-6.9,-4.6,-2.3,-4.6,2.0,4.8,8.0,1.0,2.53,6.25,6.77,4.72,4.0,3.56,12.0,1.0,0.3,11.1,21.8,11.1,2.0,22.3,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.60000000000002,10.3,-133.4,-90.6,9.7,-63.2,4.0,99.1,18.0,0.8,-166.0,-107.1,-15.3,-91.4,4.0,107.5,18.0,0.8,-102.8,-68.1,7.6,-48.5,4.0,71.1,18.0,0.8,-133.0,-72.1,-11.0,-72.0,4.0,84.3,18.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52,5.55,7.52,5.53,4.0,2.36,18.0,0.8,-4.71,-3.15,0.29,-2.26,4.0,3.49,18.0,0.8,-5.77,-3.82,-0.49,-3.16,4.0,3.74,18.0,0.8,1010.33,1011.6,1012.62,1011.4,6.0,2.56,16.0,0.8,3.8,5.5,8.0,5.7,6.0,2.1,16.0,0.8,-34.9,-19.4,2.4,-16.4,4.0,22.5,18.0,0.8,-44.0,-22.2,-3.1,-23.5,4.0,26.2,18.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.60000000000002,19.7,-193.7,-113.5,-68.2,-130.6,3.0,93.1,6.0,1.0,17.8,56.2,62.6,40.6,3.0,35.4,6.0,1.0,-135.0,-78.7,-44.7,-89.6,3.0,66.8,6.0,1.0,10.9,34.5,42.0,26.6,3.0,23.7,6.0,1.0,28.32,29.0,29.61,28.97,3.0,0.95,6.0,1.0,28.3,28.5,29.52,28.9,3.0,0.96,6.0,1.0,18.09,19.75,20.56,19.34,3.0,1.85,6.0,1.0,75.0,79.2,80.7,77.9,3.0,4.4,6.0,1.0,3.23,4.6,6.72,4.97,3.0,2.57,6.0,1.0,-6.52,-3.98,-2.41,-4.45,3.0,3.04,6.0,1.0,0.63,1.99,2.2,1.43,3.0,1.25,6.0,1.0,1014.77,1016.0,1017.3,1016.03,3.0,1.85,6.0,1.0,1.3,2.0,3.4,2.3,3.0,1.5,6.0,1.0,-46.3,-18.3,-8.8,-27.3,3.0,28.6,6.0,1.0,1.6,5.2,8.9,5.3,3.0,5.3,6.0,1.0,-0.84,-0.5,1.0,0.07,3.0,1.44,6.0,1.0,-6.0,-2.3,2.3,-1.9,3.0,6.1,6.0,1.0,3.95,4.09,7.45,5.66,3.0,2.91,6.0,1.0,19.6,23.4,28.9,24.3,3.0,6.8,6.0,1.0,-26.4,-15.5,-15.2,-20.7,3.0,9.4,6.0,1.0,2.8,8.9,15.1,9.0,3.0,9.0,6.0,1.0,43.0,97.5,342.5,190.5,3.0,234.0,6.0,1.0,45.0,95.0,345.0,190.0,3.0,235.0,6.0,1.0
2007,7,24091,-86.60000000000002,20.5,-219.3,-142.8,-42.8,-133.0,39.0,80.6,18.0,0.6,-15.5,0.0,103.1,28.9,39.0,58.9,18.0,0.6,-151.6,-100.6,-31.1,-93.9,31.0,54.3,18.0,0.6,-10.4,0.0,68.9,17.5,31.0,40.4,18.0,0.6,28.0,30.0,30.4,29.47,30.0,1.34,18.0,0.5,28.0,28.7,29.7,28.57,40.0,1.39,18.0,0.6,18.49,19.24,19.76,19.26,32.0,1.41,18.0,0.6,74.1,79.0,83.9,79.8,33.0,8.1,18.0,0.6,3.1,5.1,7.7,5.28,39.0,2.62,18.0,0.6,-7.7,-4.6,-1.5,-4.65,39.0,2.83,18.0,0.6,-0.52,0.0,3.52,1.02,39.0,2.05,18.0,0.6,1015.0,1016.0,1018.0,1016.24,40.0,1.71,18.0,0.6,2.0,3.0,4.4,3.5,36.0,1.8,16.0,0.6,-59.3,-21.2,-2.3,-31.3,39.0,27.6,18.0,0.6,-1.6,0.0,20.3,5.9,39.0,15.0,18.0,0.6,-0.28,1.0,2.3,0.93,29.0,1.71,18.0,0.6,-3.5,5.7,13.4,4.8,28.0,8.7,18.0,0.6,5.09,6.82,8.69,6.8,27.0,1.59,18.0,0.5,22.1,38.5,52.7,37.4,26.0,20.9,18.0,0.5,-52.6,-34.8,-6.4,-33.0,26.0,21.0,18.0,0.5,-3.9,0.0,29.6,7.1,26.0,16.4,18.0,0.5,30.0,132.5,456.5,252.0,39.0,279.0,18.0,0.6,30.0,135.0,455.0,250.0,39.0,280.0,18.0,0.6
2007,7,24091,-86.60000000000002,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,6.0,3.7,7.0,2.8,12.0,0.7,-33.9,-18.3,-4.5,-17.9,8.0,14.1,12.0,0.6,-7.6,-2.9,3.4,-3.7,8.0,9.3,12.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.60000000000002,23.4,-154.8,-124.0,-39.7,-104.5,8.0,56.2,12.0,0.6,-74.7,-15.1,23.6,-16.1,8.0,54.1,12.0,0.6,-106.7,-59.0,-26.4,-63.7,6.0,41.9,12.0,0.5,-50.6,-9.4,20.7,-12.1,6.0,38.6,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.35,5.84,4.19,8.0,1.69,12.0,0.6,-5.67,-4.19,-1.5,-3.62,8.0,1.94,12.0,0.6,-2.47,-0.52,0.79,-0.53,8.0,1.95,12.0,0.6,1015.85,1017.0,1019.1,1017.64,9.0,2.12,12.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.60000000000002,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,30.0,30.0,1.0,0.0,8.0,1.0,27.99,28.6,30.0,29.14,16.0,1.61,18.0,0.7,18.54,19.72,20.99,19.52,16.0,1.97,18.0,0.7,70.9,79.7,84.0,77.6,16.0,7.9,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,7.99,7.99,7.99,7.99,1.0,0.0,8.0,1.0,57.5,57.5,57.5,57.5,1.0,0.0,8.0,1.0,57.5,57.5,57.5,57.5,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,17.5,83.0,425.0,203.0,16.0,209.0,18.0,0.7,20.0,85.0,425.0,205.0,16.0,210.0,18.0,0.7
2007,7,24091,-86.60000000000002,28.3,-112.2,-13.5,79.5,-9.7,21.0,88.7,18.0,0.7,-44.7,9.5,46.5,6.9,21.0,51.2,18.0,0.7,-84.7,-8.4,49.7,-7.8,21.0,62.1,18.0,0.7,-28.2,6.8,30.2,4.2,21.0,33.4,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,4.1,4.35,3.18,23.0,1.45,18.0,0.7,-4.04,-0.45,2.87,-0.36,23.0,3.11,18.0,0.7,-1.43,0.51,1.49,0.29,23.0,1.67,18.0,0.7,1013.75,1014.0,1016.5,1014.76,23.0,1.5,18.0,0.7,2.5,5.0,7.0,4.5,23.0,2.3,18.0,0.7,-16.6,-0.8,10.1,-2.3,23.0,13.1,18.0,0.7,-4.1,0.6,5.0,0.9,23.0,7.2,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,7,24091,-86.60000000000002,30.1,100.9,146.7,211.2,155.6,4.0,69.5,10.0,1.0,-119.4,-17.9,-7.2,-61.2,4.0,99.0,10.0,1.0,69.4,97.6,145.1,106.8,4.0,49.1,10.0,1.0,-78.9,-12.3,-5.0,-40.6,4.0,65.1,10.0,1.0,29.16,29.9,29.94,29.62,5.0,0.43,12.0,1.0,26.17,28.0,28.44,27.46,5.0,1.41,12.0,1.0,18.53,19.7,19.73,19.15,4.0,1.12,10.0,1.0,78.0,81.1,83.8,80.9,5.0,3.0,12.0,1.0,3.58,6.4,9.54,6.55,4.0,3.49,10.0,1.0,3.52,5.33,7.71,5.6,4.0,2.55,10.0,1.0,-4.47,-0.63,-0.26,-2.29,4.0,3.75,10.0,1.0,1014.82,1016.2,1017.0,1015.93,4.0,1.32,10.0,1.0,2.0,4.5,7.0,4.5,4.0,3.1,10.0,1.0,12.8,42.4,72.1,42.5,4.0,34.3,10.0,1.0,-44.0,-2.3,-0.8,-21.5,4.0,39.9,10.0,1.0,0.95,1.2,3.79,2.16,5.0,1.62,12.0,1.0,3.3,6.6,23.4,13.1,4.0,15.6,10.0,1.0,5.53,6.13,7.93,6.7,4.0,1.68,10.0,1.0,22.1,37.4,71.7,46.5,4.0,33.8,10.0,1.0,21.8,37.2,54.2,37.9,4.0,19.5,10.0,1.0,-39.8,-3.9,-1.4,-19.9,4.0,34.6,10.0,1.0,48.5,363.5,886.0,462.5,4.0,509.0,10.0,1.0,50.0,365.0,885.0,460.0,4.0,510.0,10.0,1.0
2007,7,24091,-86.60000000000002,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,6.7,10.3,6.84,120.0,3.6,14.0,0.7,-2.36,0.45,4.35,0.83,120.0,3.62,14.0,0.7,-4.91,2.6,8.23,2.18,120.0,6.45,14.0,0.7,1010.41,1015.2,1022.88,1015.52,115.0,5.87,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
