Year,Month,Longitude,Latitude,A-Fraction of daylight observations,A-Mean,A-y,A-x,A-Mean day of the month,A-Median,A-Observation number,A-S1,A-S5,A-Standard deviation,Q-Fraction of daylight observations,Q-Mean,Q-y,Q-x,Q-Mean day of the month,Q-Median,Q-Observation number,Q-S1,Q-S5,Q-Standard deviation,R-Fraction of daylight observations,R-Mean,R-y,R-,R-Mean day of the month,R-Median,R-Observation number,R-S1,R-S5,R-Standard deviation,S-Fraction of daylight observations,S-Mean,S-y,S-x,S-Mean day of the month,S-Median,S-Observation number,S-S1,S-S5,S-Standard deviation,P-Fraction of daylight observations,P-Mean,P-y,P-x,P-Mean day of the month,P-Median,P-Observation number,P-S1,P-S5,P-Standard deviation,U-Fraction of daylight observations,U-Mean,U-y,U-x,U-Mean day of the month,U-Median,U-Observation number,U-S1,U-S5,U-Standard deviation,V-Fraction of daylight observations,V-Mean,V-y,V-x,V-Mean day of the month,V-Median,V-Observation number,V-S1,V-S5,V-Standard deviation,W-Fraction of daylight observations,W-Mean,W-y,W-x,W-Mean day of the month,W-Median,W-Observation number,W-S1,W-S5,W-Standard deviation,C-Fraction of daylight observations,C-Mean,C-y,C-x,C-Mean day of the month,C-Median,C-Observation number,C-S1,C-S5,C-Standard deviation,X=W*U-Fraction of daylight observations,X=W*U-Mean,X=W*U-y,X=W*U-x,X=W*U-Mean day of the month,X=W*U-Median,X=W*U-Observation number,X=W*U-S1,X=W*U-S5,X=W*U-Standard deviation,Y=W*V-Fraction of daylight observations,Y=W*V-Mean,Y=W*V-y,Y=W*V-x,Y=W*V-Mean day of the month,Y=W*V-Median,Y=W*V-Observation number,Y=W*V-S1,Y=W*V-S5,Y=W*V-Standard deviation,D=S-A-Fraction of daylight observations,D=S-A-Mean,D=S-A-y,D=S-A-x,D=S-A-Mean day of the month,D=S-A-Median,D=S-A-Observation number,D=S-A-S1,D=S-A-S5,D=S-A-Standard deviation,E=(S-A)*W-Fraction of daylight observations,E=(S-A)*W-Mean,E=(S-A)*W-y,E=(S-A)*W-x,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Median,E=(S-A)*W-Observation number,E=(S-A)*W-S1,E=(S-A)*W-S5,E=(S-A)*W-Standard deviation,F=QS-Q-Fraction of daylight observations,F=QS-Q-Mean,F=QS-Q-y,F=QS-Q-x,F=QS-Q-Mean day of the month,F=QS-Q-Median,F=QS-Q-Observation number,F=QS-Q-S1,F=QS-Q-S5,F=QS-Q-Standard deviation,G=(QS-Q)*W-Fraction of daylight observations,G=(QS-Q)*W-Mean,G=(QS-Q)*W-y,G=(QS-Q)*W-x,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Median,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-S1,G=(QS-Q)*W-S5,G=(QS-Q)*W-Standard deviation,I=U*A-Fraction of daylight observations,I=U*A-Mean,I=U*A-y,I=U*A-x,I=U*A-Mean day of the month,I=U*A-Median,I=U*A-Observation number,I=U*A-S1,I=U*A-S5,I=U*A-Standard deviation,J=V*A-Fraction of daylight observations,J=V*A-Mean,J=V*A-y,J=V*A-x,J=V*A-Mean day of the month,J=V*A-Median,J=V*A-Observation number,J=V*A-S1,J=V*A-S5,J=V*A-Standard deviation,K=U*Q-Fraction of daylight observations,K=U*Q-Mean,K=U*Q-y,K=U*Q-x,K=U*Q-Mean day of the month,K=U*Q-Median,K=U*Q-Observation number,K=U*Q-S1,K=U*Q-S5,K=U*Q-Standard deviation,L=V*Q-Fraction of daylight observations,L=V*Q-Mean,L=V*Q-y,L=V*Q-x,L=V*Q-Mean day of the month,L=V*Q-Median,L=V*Q-Observation number,L=V*Q-S1,L=V*Q-S5,L=V*Q-Standard deviation,B1=W*W*W-Fraction of daylight observations,B1=W*W*W-Mean,B1=W*W*W-y,B1=W*W*W-x,B1=W*W*W-Mean day of the month,B1=W*W*W-Median,B1=W*W*W-Observation number,B1=W*W*W-S1,B1=W*W*W-S5,B1=W*W*W-Standard deviation,B2=W*W*W-Fraction of daylight observations,B2=W*W*W-Mean,B2=W*W*W-y,B2=W*W*W-x,B2=W*W*W-Mean day of the month,B2=W*W*W-Median,B2=W*W*W-Observation number,B2=W*W*W-S1,B2=W*W*W-S5,B2=W*W*W-Standard deviation,M=(QS-Q)*U-Fraction of daylight observations,M=(QS-Q)*U-Mean,M=(QS-Q)*U-y,M=(QS-Q)*U-x,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Median,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-S1,M=(QS-Q)*U-S5,M=(QS-Q)*U-Standard deviation,N=(QS-Q)*V-Fraction of daylight observations,N=(QS-Q)*V-Mean,N=(QS-Q)*V-y,N=(QS-Q)*V-x,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Median,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-S1,N=(QS-Q)*V-S5,N=(QS-Q)*V-Standard deviation
1979,4,14.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1010.7,0.5,0.1,4.0,1010.7,1.0,1010.7,1010.7,0.0,1.0,0.0,0.5,0.1,4.0,0.0,1.0,0.0,0.0,0.0,1.0,-9.0,0.5,0.1,4.0,-9.0,1.0,-9.0,-9.0,0.0,1.0,9.0,0.5,0.1,4.0,9.0,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,4,14.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1007.7,0.7,0.1,18.0,1007.7,1.0,1007.7,1007.7,0.0,1.0,9.4,0.7,0.1,18.0,9.4,1.0,9.4,9.4,0.0,1.0,-3.42,0.7,0.1,18.0,-3.42,1.0,-3.42,-3.42,0.0,1.0,10.0,0.7,0.1,18.0,10.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,4,14.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1019.34,0.8,0.2,18.0,1021.95,10.0,1004.83,1030.34,11.88,0.7,-0.06,0.8,0.2,18.0,0.0,10.0,-1.52,3.15,3.47,0.7,0.41,0.8,0.2,18.0,0.0,10.0,-2.86,2.89,3.97,0.7,3.69,0.8,0.2,18.0,3.0,10.0,0.0,7.33,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,4,14.0,69.0,0.7,1.9,0.2,0.4,14.0,1.1,37.0,-0.86,5.3,2.94,0.7,3.13,0.1,0.3,14.0,2.57,23.0,2.18,4.47,1.06,0.7,74.6,0.1,0.3,14.0,74.8,23.0,61.6,87.5,12.3,0.7,4.43,0.2,0.4,14.0,4.4,29.0,3.23,5.97,1.19,0.7,1017.75,0.2,0.4,14.0,1023.5,37.0,1003.88,1028.3,14.15,0.7,-0.98,0.2,0.4,14.0,-0.89,33.0,-5.21,1.83,4.37,0.7,-1.05,0.2,0.4,14.0,0.0,33.0,-5.09,2.24,4.89,0.7,5.34,0.2,0.4,14.0,5.1,33.0,2.05,8.94,3.96,0.7,5.1,0.2,0.4,14.0,6.0,34.0,2.2,8.0,2.8,0.7,-4.2,0.2,0.4,14.0,-2.9,33.0,-32.8,3.7,45.1,0.7,-9.6,0.2,0.4,14.0,0.0,33.0,-26.0,12.8,57.9,0.7,2.78,0.2,0.4,14.0,4.0,29.0,0.8,4.97,2.87,0.7,16.8,0.2,0.4,14.0,14.3,25.0,3.9,27.1,22.5,0.7,2.18,0.1,0.3,12.0,2.47,19.0,1.38,2.78,0.73,0.7,10.8,0.1,0.3,12.0,10.7,15.0,7.4,15.1,5.4,0.7,-0.5,0.2,0.4,14.0,0.0,33.0,-6.0,8.8,14.2,0.7,0.4,0.2,0.4,14.0,0.0,33.0,-2.6,6.2,12.7,0.7,-1.9,0.1,0.3,14.0,-1.8,19.0,-10.6,2.3,9.0,0.7,0.0,0.1,0.3,14.0,-2.2,19.0,-11.3,7.5,14.5,0.7,449.5,0.2,0.4,14.0,132.5,33.0,9.0,715.0,870.5,0.7,450.0,0.2,0.4,14.0,135.0,33.0,10.0,715.0,870.0,0.7,-2.2,0.1,0.3,12.0,-1.9,15.0,-7.8,2.4,7.0,0.7,-3.1,0.1,0.3,12.0,-6.1,15.0,-13.3,7.0,9.5
1979,4,14.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1010.1,0.6,0.7,20.0,1010.1,1.0,1010.1,1010.1,0.0,1.0,-3.85,0.6,0.7,20.0,-3.85,1.0,-3.85,-3.85,0.0,1.0,1.4,0.6,0.7,20.0,1.4,1.0,1.4,1.4,0.0,1.0,4.1,0.6,0.7,20.0,4.1,1.0,4.1,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,4,14.0,71.0,1.0,4.4,0.1,0.2,28.0,4.4,1.0,4.4,4.4,0.0,1.0,3.83,0.1,0.2,28.0,3.83,1.0,3.83,3.83,0.0,1.0,73.1,0.1,0.2,28.0,73.1,1.0,73.1,73.1,0.0,1.0,5.3,0.1,0.2,28.0,5.3,1.0,5.3,5.3,0.0,1.0,1000.3,0.1,0.2,28.0,1000.3,1.0,1000.3,1000.3,0.0,1.0,1.39,0.1,0.2,28.0,1.39,1.0,1.39,1.39,0.0,1.0,7.88,0.1,0.2,28.0,7.88,1.0,7.88,7.88,0.0,1.0,8.0,0.1,0.2,28.0,8.0,1.0,8.0,8.0,0.0,1.0,7.0,0.1,0.2,28.0,7.0,1.0,7.0,7.0,0.0,1.0,11.1,0.1,0.2,28.0,11.1,1.0,11.1,11.1,0.0,1.0,63.0,0.1,0.2,28.0,63.0,1.0,63.0,63.0,0.0,1.0,0.9,0.1,0.2,28.0,0.9,1.0,0.9,0.9,0.0,1.0,7.2,0.1,0.2,28.0,7.2,1.0,7.2,7.2,0.0,1.0,1.75,0.1,0.2,28.0,1.75,1.0,1.75,1.75,0.0,1.0,14.0,0.1,0.2,28.0,14.0,1.0,14.0,14.0,0.0,1.0,6.1,0.1,0.2,28.0,6.1,1.0,6.1,6.1,0.0,1.0,34.7,0.1,0.2,28.0,34.7,1.0,34.7,34.7,0.0,1.0,5.3,0.1,0.2,28.0,5.3,1.0,5.3,5.3,0.0,1.0,30.1,0.1,0.2,28.0,30.1,1.0,30.1,30.1,0.0,1.0,512.0,0.1,0.2,28.0,512.0,1.0,512.0,512.0,0.0,1.0,510.0,0.1,0.2,28.0,510.0,1.0,510.0,510.0,0.0,1.0,2.4,0.1,0.2,28.0,2.4,1.0,2.4,2.4,0.0,1.0,13.8,0.1,0.2,28.0,13.8,1.0,13.8,13.8,0.0
1979,4,14.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1029.6,0.1,0.9,10.0,1029.6,1.0,1029.6,1029.6,0.0,1.0,-3.83,0.1,0.9,10.0,-3.83,1.0,-3.83,-3.83,0.0,1.0,-3.21,0.1,0.9,10.0,-3.21,1.0,-3.21,-3.21,0.0,1.0,5.0,0.1,0.9,10.0,5.0,1.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,4,15.0,-39.0,0.0,17.9,0.8,0.1,12.0,17.9,1.0,17.9,17.9,0.0,0.0,11.97,0.8,0.1,12.0,11.97,1.0,11.97,11.97,0.0,0.0,94.5,0.8,0.1,12.0,94.5,1.0,94.5,94.5,0.0,0.0,19.2,0.8,0.1,12.0,19.2,1.0,19.2,19.2,0.0,0.0,1018.3,0.8,0.1,12.0,1018.3,1.0,1018.3,1018.3,0.0,0.0,9.65,0.8,0.1,12.0,9.65,1.0,9.65,9.65,0.0,0.0,-1.7,0.8,0.1,12.0,-1.7,1.0,-1.7,-1.7,0.0,0.0,9.8,0.8,0.1,12.0,9.8,1.0,9.8,9.8,0.0,0.0,7.0,0.8,0.1,12.0,7.0,1.0,7.0,7.0,0.0,0.0,94.6,0.8,0.1,12.0,94.6,1.0,94.6,94.6,0.0,0.0,-16.7,0.8,0.1,12.0,-16.7,1.0,-16.7,-16.7,0.0,0.0,1.3,0.8,0.1,12.0,1.3,1.0,1.3,1.3,0.0,0.0,12.7,0.8,0.1,12.0,12.7,1.0,12.7,12.7,0.0,0.0,1.79,0.8,0.1,12.0,1.79,1.0,1.79,1.79,0.0,0.0,17.5,0.8,0.1,12.0,17.5,1.0,17.5,17.5,0.0,0.0,172.8,0.8,0.1,12.0,172.8,1.0,172.8,172.8,0.0,0.0,-30.5,0.8,0.1,12.0,-30.5,1.0,-30.5,-30.5,0.0,0.0,115.5,0.8,0.1,12.0,115.5,1.0,115.5,115.5,0.0,0.0,-20.4,0.8,0.1,12.0,-20.4,1.0,-20.4,-20.4,0.0,0.0,941.0,0.8,0.1,12.0,941.0,1.0,941.0,941.0,0.0,0.0,940.0,0.8,0.1,12.0,940.0,1.0,940.0,940.0,0.0,0.0,17.3,0.8,0.1,12.0,17.3,1.0,17.3,17.3,0.0,0.0,-3.0,0.8,0.1,12.0,-3.0,1.0,-3.0,-3.0,0.0
1979,4,15.0,-37.0,0.8,17.6,0.3,0.4,20.0,18.0,4.0,16.81,18.35,1.11,0.5,9.16,0.3,0.5,18.0,9.16,2.0,9.14,9.18,0.04,0.5,70.3,0.3,0.5,18.0,70.3,2.0,70.0,70.6,0.6,0.8,19.33,0.3,0.4,20.0,19.4,4.0,19.24,19.4,0.15,0.8,1018.33,0.3,0.4,20.0,1018.55,4.0,1016.48,1020.15,2.15,0.8,4.94,0.3,0.4,20.0,5.36,4.0,3.79,6.05,1.66,0.8,2.55,0.3,0.4,20.0,0.0,4.0,-0.52,5.85,5.77,0.8,6.58,0.3,0.4,20.0,5.4,4.0,3.79,9.47,4.43,0.8,7.0,0.3,0.4,20.0,7.5,4.0,6.0,8.0,1.4,0.8,37.0,0.3,0.4,20.0,29.0,4.0,15.9,58.8,32.6,0.8,34.6,0.3,0.4,20.0,0.0,4.0,-3.0,75.5,73.0,0.8,1.73,0.3,0.4,20.0,1.4,4.0,1.05,2.43,0.97,0.8,14.3,0.3,0.4,20.0,7.2,4.0,4.2,25.1,17.3,0.5,4.8,0.3,0.5,18.0,4.8,2.0,4.78,4.82,0.05,0.5,20.0,0.3,0.5,18.0,20.0,2.0,14.8,25.1,10.7,0.8,86.1,0.3,0.4,20.0,96.7,4.0,67.9,103.2,26.4,0.8,40.1,0.3,0.4,20.0,0.0,4.0,-9.5,93.6,92.8,0.5,37.6,0.3,0.5,18.0,37.6,2.0,28.2,46.9,19.4,0.5,-4.5,0.3,0.5,18.0,-4.5,2.0,-7.6,-1.4,6.4,0.8,620.5,0.3,0.4,20.0,159.0,4.0,72.5,1213.0,1020.0,0.8,620.0,0.3,0.4,20.0,160.0,4.0,70.0,1215.0,1020.0,0.5,19.8,0.3,0.5,18.0,19.8,2.0,14.7,24.8,10.4,0.5,-2.4,0.3,0.5,18.0,-2.4,2.0,-4.0,-0.8,3.4
1979,4,15.0,-36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1015.1,0.7,0.8,6.0,1015.1,2.0,1011.62,1018.58,7.21,0.5,0.53,0.7,0.8,6.0,0.53,2.0,0.17,0.89,0.75,0.5,2.14,0.7,0.8,6.0,2.14,2.0,-1.31,5.6,7.15,0.5,5.15,0.7,0.8,6.0,5.15,2.0,3.75,6.55,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,4,15.0,-35.0,0.2,19.72,0.9,0.3,10.0,19.75,6.0,18.79,20.84,1.13,0.0,10.85,0.8,0.4,10.0,10.52,3.0,9.66,12.06,1.78,0.0,77.2,0.8,0.4,10.0,75.2,3.0,70.4,84.1,10.2,0.4,20.92,0.8,0.4,10.0,20.9,5.0,20.0,21.81,0.93,0.3,1019.33,0.8,0.4,10.0,1019.0,7.0,1016.56,1023.06,3.18,0.3,0.4,0.8,0.4,10.0,0.96,7.0,-2.09,4.42,4.93,0.3,2.37,0.8,0.4,10.0,1.99,7.0,0.29,4.93,3.01,0.3,4.69,0.8,0.4,10.0,4.6,7.0,1.45,6.94,3.81,0.3,4.5,0.8,0.4,10.0,3.5,6.0,2.6,8.0,2.9,0.3,-6.8,0.8,0.4,10.0,1.4,7.0,-13.6,20.9,47.1,0.3,18.5,0.8,0.4,10.0,5.2,7.0,-0.2,27.6,33.0,0.3,1.58,0.9,0.3,6.0,1.3,4.0,0.05,3.13,1.83,0.3,11.4,0.9,0.3,6.0,0.9,4.0,0.2,23.5,21.5,0.0,3.78,0.9,0.4,8.0,3.78,2.0,2.37,5.2,2.93,0.0,5.4,0.9,0.4,8.0,5.4,2.0,3.7,7.1,3.5,0.2,5.6,0.9,0.3,10.0,13.3,6.0,-62.4,93.3,99.8,0.2,46.6,0.9,0.3,10.0,33.8,6.0,-0.6,107.3,61.7,0.0,39.0,0.8,0.4,10.0,55.2,3.0,19.8,57.3,30.9,0.0,1.7,0.8,0.4,10.0,4.0,3.0,-12.4,15.8,20.8,0.3,313.5,0.8,0.4,10.0,97.5,7.0,3.0,365.0,595.5,0.3,315.0,0.8,0.4,10.0,95.0,7.0,5.0,365.0,595.0,0.0,4.6,0.9,0.4,8.0,4.6,2.0,2.8,6.5,3.9,0.0,-0.2,0.9,0.4,8.0,-0.2,2.0,-1.9,1.5,3.5
1979,4,15.0,-34.0,0.7,19.83,0.6,0.3,24.0,20.0,3.0,18.63,21.02,1.76,0.5,13.43,0.6,0.4,28.0,13.43,2.0,13.3,13.56,0.27,0.5,88.4,0.6,0.4,28.0,88.4,2.0,86.5,90.2,3.8,0.5,20.0,0.6,0.4,28.0,20.0,2.0,20.0,20.0,0.0,0.7,1015.67,0.6,0.3,24.0,1016.0,3.0,1013.95,1017.37,2.52,0.7,3.67,0.6,0.3,24.0,4.1,3.0,3.08,4.24,0.93,0.7,0.66,0.6,0.3,24.0,0.0,3.0,-3.5,4.85,6.14,0.7,5.83,0.6,0.3,24.0,6.7,3.0,3.9,7.72,2.9,0.7,7.7,0.6,0.3,24.0,8.0,3.0,7.3,8.0,0.6,0.7,23.1,0.6,0.3,24.0,28.9,3.0,13.8,32.1,14.3,0.7,7.9,0.6,0.3,24.0,0.0,3.0,-23.5,39.7,46.8,0.5,-0.75,0.6,0.4,28.0,-0.75,2.0,-1.26,-0.24,1.06,0.5,-1.9,0.6,0.4,28.0,-1.9,2.0,-3.3,-0.6,2.8,0.5,1.1,0.6,0.4,28.0,1.1,2.0,0.95,1.24,0.3,0.5,5.5,0.6,0.4,28.0,5.5,2.0,3.3,7.7,4.6,0.7,71.9,0.6,0.3,24.0,73.8,3.0,61.6,82.2,15.2,0.7,8.4,0.6,0.3,24.0,0.0,3.0,-70.1,87.3,115.5,0.5,46.2,0.6,0.4,28.0,46.2,2.0,38.8,53.6,15.3,0.5,-34.0,0.6,0.4,28.0,-34.0,2.0,-57.1,-10.8,48.0,0.7,290.0,0.6,0.3,24.0,301.0,3.0,107.5,472.0,267.0,0.7,290.0,0.6,0.3,24.0,300.0,3.0,105.0,470.0,265.0,0.5,4.0,0.6,0.4,28.0,4.0,2.0,2.8,5.1,2.4,0.5,-3.4,0.6,0.4,28.0,-3.4,2.0,-5.7,-1.1,4.7
1979,4,15.0,-33.0,0.6,19.89,0.5,0.4,14.0,19.8,23.0,19.0,20.9,1.07,0.6,11.35,0.4,0.4,16.0,11.27,19.0,10.12,12.48,1.64,0.6,80.6,0.4,0.4,16.0,83.3,19.0,69.5,89.5,9.9,0.5,19.77,0.4,0.4,16.0,20.0,21.0,19.0,20.9,1.18,0.6,1017.42,0.5,0.4,14.0,1017.5,23.0,1015.24,1020.15,2.38,0.5,-0.31,0.5,0.4,16.0,0.63,24.0,-4.14,2.51,3.67,0.5,4.21,0.5,0.4,16.0,4.91,24.0,0.0,7.95,4.73,0.5,6.76,0.5,0.4,16.0,5.65,24.0,4.93,9.97,2.61,0.5,5.5,0.5,0.4,16.0,6.0,24.0,2.0,8.0,2.5,0.5,-7.6,0.5,0.4,16.0,2.2,24.0,-43.4,14.4,30.9,0.5,33.1,0.5,0.4,16.0,25.0,24.0,0.0,74.7,45.5,0.5,0.01,0.4,0.4,14.0,0.05,20.0,-0.7,0.79,1.02,0.5,0.7,0.4,0.4,14.0,0.5,20.0,-4.3,3.9,6.1,0.5,2.98,0.4,0.4,16.0,3.12,17.0,1.48,4.22,1.19,0.5,21.0,0.4,0.4,16.0,21.2,17.0,12.7,32.1,10.7,0.6,-8.4,0.5,0.4,14.0,0.0,23.0,-85.3,53.5,73.2,0.6,84.0,0.5,0.4,14.0,96.4,23.0,0.0,166.9,98.0,0.6,-2.7,0.4,0.4,16.0,15.4,19.0,-58.8,41.6,45.9,0.6,38.0,0.4,0.4,16.0,49.0,19.0,-2.9,94.9,62.7,0.5,445.0,0.5,0.4,16.0,185.5,24.0,120.5,994.0,438.0,0.5,445.0,0.5,0.4,16.0,185.0,24.0,120.0,995.0,440.0,0.5,-3.2,0.4,0.4,16.0,0.0,17.0,-16.6,6.5,12.7,0.5,14.9,0.4,0.4,16.0,20.0,17.0,1.2,23.2,13.1
1979,4,15.0,-32.0,0.7,19.99,0.6,0.6,16.0,20.0,54.0,19.0,21.0,1.12,0.8,11.54,0.7,0.6,16.0,11.93,39.0,9.18,13.26,1.88,0.8,79.3,0.7,0.6,16.0,82.3,39.0,66.5,88.3,11.7,0.7,19.79,0.7,0.6,14.0,20.0,45.0,18.99,21.0,1.31,0.7,1016.75,0.6,0.6,16.0,1016.7,54.0,1013.62,1019.54,3.21,0.7,-1.07,0.7,0.6,16.0,-0.84,52.0,-4.2,1.54,3.37,0.7,6.06,0.7,0.6,16.0,6.26,52.0,2.05,10.6,4.18,0.7,7.3,0.7,0.6,16.0,7.2,52.0,4.1,10.8,3.64,0.7,4.7,0.6,0.6,14.0,5.0,52.0,2.0,7.0,2.4,0.7,-12.9,0.7,0.6,16.0,-4.1,52.0,-42.3,4.8,33.7,0.7,56.5,0.7,0.6,16.0,44.9,52.0,5.3,114.1,55.0,0.7,-0.26,0.7,0.6,14.0,0.1,45.0,-1.7,1.3,1.83,0.7,-2.6,0.7,0.6,14.0,0.0,43.0,-11.3,8.3,15.0,0.8,2.9,0.7,0.6,16.0,2.58,38.0,1.07,5.25,1.98,0.8,20.2,0.7,0.6,16.0,17.5,36.0,2.8,36.7,17.2,0.7,-22.0,0.7,0.6,16.0,-16.2,52.0,-85.9,30.5,67.1,0.7,122.2,0.7,0.6,16.0,125.2,52.0,43.1,210.2,85.7,0.8,-11.9,0.7,0.6,16.0,-6.6,37.0,-49.8,18.1,40.6,0.8,67.5,0.7,0.6,16.0,65.7,37.0,5.5,136.1,54.7,0.7,674.0,0.7,0.6,16.0,373.0,52.0,69.0,1259.5,788.5,0.7,675.0,0.7,0.6,16.0,375.0,52.0,70.0,1260.0,790.0,0.8,-1.9,0.7,0.6,16.0,-0.7,36.0,-11.7,2.9,14.1,0.8,15.4,0.7,0.6,16.0,13.8,36.0,0.0,33.2,16.4
1979,4,15.0,-31.0,0.7,19.66,0.4,0.3,16.0,19.5,56.0,18.45,20.9,1.19,0.7,11.59,0.4,0.3,14.0,11.53,39.0,10.55,12.79,1.25,0.7,82.4,0.4,0.3,14.0,83.7,39.0,73.1,91.1,9.9,0.7,18.9,0.4,0.3,14.0,18.8,50.0,17.96,20.0,1.27,0.7,1016.35,0.4,0.3,16.0,1016.4,57.0,1013.94,1018.73,2.69,0.7,-1.23,0.4,0.3,14.0,-1.39,54.0,-4.2,2.28,3.08,0.7,5.09,0.4,0.3,14.0,5.02,54.0,1.66,8.67,4.06,0.7,6.5,0.4,0.3,14.0,6.2,54.0,3.6,9.59,3.32,0.7,4.3,0.4,0.3,14.0,4.0,55.0,1.0,7.4,2.8,0.7,-12.0,0.4,0.3,14.0,-8.7,54.0,-33.3,8.7,30.4,0.7,42.5,0.4,0.3,14.0,25.6,54.0,5.4,82.4,48.6,0.7,-0.8,0.4,0.3,14.0,-0.5,49.0,-2.64,0.6,1.54,0.7,-6.1,0.4,0.3,14.0,-4.1,46.0,-16.2,4.5,13.5,0.8,1.91,0.3,0.3,14.0,1.9,35.0,0.32,3.36,1.63,0.8,9.0,0.3,0.3,14.0,8.0,33.0,0.0,18.0,10.6,0.7,-26.8,0.4,0.3,14.0,-27.1,53.0,-81.5,41.8,60.3,0.7,101.9,0.4,0.3,14.0,98.9,53.0,35.2,176.4,81.2,0.7,-14.9,0.4,0.3,14.0,-9.8,37.0,-48.3,14.2,37.2,0.7,54.2,0.4,0.3,14.0,55.1,37.0,4.2,107.7,55.9,0.7,496.5,0.4,0.3,14.0,238.5,54.0,46.5,885.0,685.5,0.7,495.0,0.4,0.3,14.0,240.0,54.0,45.0,885.0,685.0,0.8,-1.4,0.3,0.3,14.0,-0.5,33.0,-6.2,3.4,6.8,0.8,7.1,0.3,0.3,14.0,7.0,33.0,-3.2,17.1,9.8
